id,dll_name,dll_path,file_size,md5_hash,interface_type,device_capabilities,communication_protocols,configuration_hints,confidence_score,analysis_method,timestamp
11,Qt5SerialPort.dll,IntraoralScan/Bin/Qt5SerialPort.dll,86648,e72b091997447f5d2e6da1555542d023,usb_interface,"[""sync: _q_startasyncwrite"", ""buffer: ?setreadbuffersize@qserialport@@qeaax_j@z"", ""timestamp: timestamp-2048-10"", ""buffer: h\t?clear@qringbuffer@@qeaaxxz"", ""timestamp: thawte timestamping ca0"", ""timestamp: .http://crl.thawte.com/thawtetimestampingca.crl0"", ""frame: __cxxframehandler3"", ""buffer: ?append@qringbuffer@@qeaaxpebd_j@z"", ""buffer: ?readbuffersize@qserialport@@qeba_jxz"", ""timestamp: timestamp-2048-20"", ""buffer: ?read@qringbuffer@@qeaa?avqbytearray@@xz""]","[""Ethernet"", ""Serial"", ""USB""]","[""dataTerminalReady"", ""?errorOccurred@QSerialPort@@QEAAXW4SerialPortError@1@@Z"", ""PermissionError"", ""?clearError@QSerialPort@@QEAAXXZ"", ""The device supports only the ignoring policy"", ""SetupDiGetDeviceRegistryPropertyW"", ""?error@QSerialPort@@QEAAXW4SerialPortError@1@@Z"", ""serialPortError"", ""Device is not open"", ""dataErrorPolicy"", ""SerialPortError"", ""?dataErrorPolicy@QSerialPort@@QEBA?AW4DataErrorPolicy@1@XZ"", ""Error reading from device"", ""QWinOverlappedIoNotifier::waitForAnyNotified: WaitForSingleObject failed."", ""Error writing to device""]",0.6,string_analysis,2025-08-15 17:23:03
92,SH3DU3DRIVER.inf,IntraoralScan/Driver/3dCamera/SH3DU3DRIVER.inf,3918,78568ad9f45b9bc5261e459d987e1b8a,usb_interface,[],"[""USB""]","[""\nClass=Shining3D\nClassGuid={6A0F6C25-2C5E-4F49-A338-556699A7BA8E}\nProvider=%ManufacturerName%\nCatalogFile=SH3DU3DRIVER.cat\nDriverVer = 02/08/2023,10.47.21.515\n\n; ================= Class section =====================\n\n[ClassInstall32]\nAddreg = ShiningClassReg\n\n[ShiningClassReg]\nHKR,,,0,%ClassName%\nHKR,,Icon,,-5\n\n[SourceDisksNames]\n1 = %DiskName%,,,\n\n[SourceDisksFiles]\nSH3DU3DRIVER.sys  = 1,,\nWdfCoInstaller01011.dll = 1 \n\n[DestinationDirs]\nDefaultDestDir = 12\nSH3DU3DRIVER_CoInstaller_CopyFiles = 11\n\n;*****************************************\n; Install Section\n;*****************************************\n\n[Manufacturer]\n%ManufacturerName% = SHINING3D,NTamd64\n \n\n[SHINING3D.NTamd64] \n%SHININGSCANNER%       = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0001\n%SHINING3D_FREESCAN%   = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0002\n%SHINING3D_E10%        = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0003\n%SHINING3D_FACE%       = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0004\n%SHININGSCANNER%       = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0005\n%SHINING3D_E3H2%       = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0006\n%SHININGSCANNER% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0007\n%SHININGSCANNER% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0008\n%SHININGSCANNER% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0009\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0200\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0201\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0202\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0203\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0204\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0205\n%SHININGCAMERA% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0206\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0400\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0401\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0402\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0403\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0404\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0405\n%SHININGPROJ% = SH3DU3DRIVER_INSTALL, USB\\VID_3267&PID_0406\n\n[SH3DU3DRIVER_INSTALL]\nCopyFiles = Drivers_Dir\n\n[Drivers_Dir]\nSH3DU3DRIVER.sys\n\n;-------------- Service installation\n[SH3DU3DRIVER_INSTALL.Services]\nAddService = %ServiceName%,%SPSVCINST_ASSOCSERVICE%, SH3DU3DRIVER_Service_Inst\n\n; -------------- SH3DScanner_win10_V100 driver install sections\n[SH3DU3DRIVER_Service_Inst]\nDisplayName    = %SH3DU3DRIVER_SVCDESC%\nServiceType    = 1               ; SERVICE_KERNEL_DRIVER\nStartType      = 3               ; SERVICE_DEMAND_START\nErrorControl   = 1               ; SERVICE_ERROR_NORMAL\nServiceBinary  = %12%\\SH3DU3DRIVER.sys\n\n;\n;--- 3DScannerInstallSection.ntamd64 Coinstaller installation ------\n;\n\n[SH3DU3DRIVER_INSTALL.CoInstallers]\nAddReg = SH3DU3DRIVER_CoInstaller_AddReg\nCopyFiles = SH3DU3DRIVER_CoInstaller_CopyFiles\n\n[SH3DU3DRIVER_CoInstaller_AddReg]\nHKR,,CoInstallers32,0x00010000, "", ""\n\n[SH3DU3DRIVER_CoInstaller_CopyFiles]\nWdfCoInstaller01011.dll\n\n[SH3DU3DRIVER_INSTALL.Wdf]\nKmdfService =  %ServiceName%, SH3DU3DRIVER_wdfsect\n[SH3DU3DRIVER_wdfsect]\nKmdfLibraryVersion = 1.11\n\n[Strings]\nSPSVCINST_ASSOCSERVICE = 0x00000002\nManufacturerName ="", ""Shining3D"", ""Shining3D"", ""Shining3d U3 Scanner Installation Disk"", ""Shining3d"", ""Shining3D_3DScanner"", ""FreeScan 3D Scanner"", ""\nSHINING3D_FACE = "", ""\nSHINING3D_E3H2 = "", ""\nSHININGCAMERA = "", ""Shining3D_Projector"", ""Shining3D_Motor"", ""Shining3D_Printor""]",0.9,inf_file_parsing,2025-08-15 17:23:03
21,Sn3DDental.dll,IntraoralScan/Bin/Sn3DDental.dll,6773760,ae55e2ab879cfca4c1a9688bfe8d8f1c,usb_interface,"[""stream: custreambatchmemop"", ""buffer: __glewbindbuffer"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""stream: ??6?$basic_ostream@du?$char_traits@d@std@@@std@@qeaaaeav01@j@z"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""frame: __glewdeleteframebuffers"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: cudaerrorstreamcapturemerge"", ""sync: cumemcpy3dpeerasync""]","[""I2C"", ""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", ""Sn3DAlgorithm::Sn3DToothSliceExt::classify_project_type"", ""cuD3D9UnmapResources"", ""Sn3DAlgorithm::tooth_ref_dist"", ""_ZN16Sn3DGPUAlgorithm31update_voxel_value_by_bool_cudaEPiS0_Pf4int3S2_"", ""Sn3DAlgorithm::Sn3DApproximalSurfaceAdd::delete_isolate_faces"", ""device doesn't have valid Grid license"", ""cudaErrorInvalidAddressSpace"", ""cudaErrorInvalidValue"", ""cuD3D10GetDevices"", ""Sn3DAlgorithm::mesh_collision_add"", ""Sn3DAlgorithm::Sn3DToothSlice::merge_point_adjoined"", ""Sn3DAlgorithm::tooth_coordinate_alignment_with_arch_carve"", ""Error: empty TriMesh"", ""cudaD3D9ResourceGetMappedPointer""]",0.6,string_analysis,2025-08-15 17:23:03
22,Sn3DDentalAI.dll,IntraoralScan/Bin/Sn3DDentalAI.dll,3677184,82b275f9e2e49e3c8a5ded4877e204b3,usb_interface,"[""buffer: ?getblockputsize@filterwithbufferedinput@cryptopp@@meba_kxz"", ""stream: custreambatchmemop"", ""buffer: __glewbindbuffer"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""stream: ?flush@?$basic_ostream@_wu?$char_traits@_w@std@@@std@@qeaaaeav12@xz"", ""buffer: ?getlastputsize@filterwithbufferedinput@cryptopp@@meba_kxz"", ""buffer: ?get@bufferedtransformation@cryptopp@@ueaa_kpeae_k@z"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""frame: __glewcheckframebufferstatus"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""buffer: ?messageseriesend@bufferedtransformation@cryptopp@@ueaa_nh_n@z"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2""]","[""Serial"", ""USB"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""Error: client dental detection please initialize first !"", ""cudaErrorInvalidTextureBinding"", ""Error: client initialization WinExec"", ""cuD3D9UnmapResources"", "".nv.constant0._ZN16Sn3DGPUAlgorithm25get_max_index_cuda_kernelEPKfiiiPh"", ""device doesn't have valid Grid license"", ""cudaErrorInvalidAddressSpace"", "".?AV_Generic_error_category@std@@"", ""cudaErrorInvalidValue"", ""cuD3D10GetDevices"", ""cudaD3D9ResourceGetMappedPointer"", ""cudaDeviceGetAttribute"", ""cudaD3D10ResourceGetMappedSize"", ""cuD3D10ResourceGetMappedPitch_v2"", ""Try oldVersion: Error! Parameter Unmatch!""]",0.6,string_analysis,2025-08-15 17:23:03
36,Sn3DFaceScan.dll,IntraoralScan/Bin/Sn3DFaceScan.dll,5726720,0ad8a93ebe945d9e2b2ab40bfa686de2,usb_interface,"[""baseline: baselinedis :"", ""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""depth: m_depth_%d.bmp"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""stereo: cvstereorectify"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""depth: _zn16sn3dgpualgorithm16depth_to_point3dens_9ptrstepszifeens0_i6float3eens_10intrdevicee"", ""stream: cudaerrorstreamcapturemerge"", ""sync: cumemcpy3dpeerasync"", ""depth: .nv.shared._zn16sn3dgpualgorithm16point3d_to_depthens_9ptrstepszi6float3eens0_ifee""]","[""USB"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", "".nv.info._ZN16Sn3DGPUAlgorithm40kernel_cost_aggregate_dagonal_ld2ru_fastILj1ELj4EEEvPhS1_S1_4int2iii"", ""_ZN16Sn3DGPUAlgorithm17gaussian_filter2DENS_9PtrStepSzIfEES1_ii"", ""$_ZN16Sn3DGPUAlgorithm16depth_to_point3dENS_9PtrStepSzIfEENS0_I6float3EENS_10IntrDeviceE$_ZN16Sn3DGPUAlgorithm10shareBeginE"", ""$_ZN16Sn3DGPUAlgorithm44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj8EEEvPfPhS2_S2_S2_4int24int4S3_$_ZN16Sn3DGPUAlgorithm11censusBlockE"", ""cudaDeviceGetAttribute"", ""$___ZZN16Sn3DGPUAlgorithm44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj4EEEvPfPhS2_S2_S2_4int24int4S3_E13costAggrShare__9015"", ""cuD3D10ResourceGetMappedPitch_v2"", ""$_ZN16Sn3DGPUAlgorithm37kernel_cost_aggregate_left2right_implILj32ELj8ELj8EEEvPhS1_S1_4int2iii$_ZN16Sn3DGPUAlgorithm13costAggrBlockE"", "".nv.constant2._ZN16Sn3DGPUAlgorithm11mask_expendENS_9PtrStepSzIfEES1_S1_S1_"", "".nv.info._ZN16Sn3DGPUAlgorithm28kernel_compute_cost_5x5_implEPjS0_Ph4int2S2_"", ""cuDevicePrimaryCtxSetFlags_v2"", "".nv.shared._ZN16Sn3DGPUAlgorithm44kernel_sum_cost_and_compute_disparity_path_4ILj32ELj16ELj4EEEvPfPhS2_S2_S2_4int24int4S3_"", "".text._ZN16Sn3DGPUAlgorithm30kernel_compute_right_disparityEPtPfbf4int2S2_"", ""cudaErrorMissingConfiguration""]",0.6,string_analysis,2025-08-15 17:23:03
43,Sn3DLineCode.dll,IntraoralScan/Bin/Sn3DLineCode.dll,13480448,8633b6cd32d68dcc90c64c9a85812428,usb_interface,"[""baseline: baselinedis :"", ""stream: custreambatchmemop"", ""sync: cudamemcpyfromarrayasync"", ""buffer: cudad3d9mapvertexbuffer"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: cudamemcpy2dasync_ptsz"", ""sync: cudamemsetasync_ptsz"", ""stream: ??5?$basic_istream@du?$char_traits@d@std@@@std@@qeaaaeav01@aea_n@z"", ""stream: cudastreamiscapturing"", ""stream: .?av?$basic_ostream@du?$char_traits@d@std@@@std@@"", ""stream: operation not permitted on an event last recorded in a capturing stream"", ""sync: cudawaitexternalsemaphoresasync_ptsz"", ""stream: cuctxgetstreampriorityrange"", ""stereo: cvstereorectify"", ""buffer: cudad3d9unregistervertexbuffer"", ""sync: cumemcpy3dasync_v2"", ""stream: .?av?$basic_ifstream@du?$char_traits@d@std@@@std@@"", ""stream: ?sync@?$basic_streambuf@du?$char_traits@d@std@@@std@@meaahxz"", ""stream: cudaerrorstreamcapturemerge"", ""depth: ?sn3d_lc_set_maxdepthdiff@sn3dalgorithm@@ya?aw4retval@1@peaxaebm@z""]","[""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""cudaErrorInvalidTextureBinding"", ""$_ZN16Sn3DGPUAlgorithm14lc_sm_kernel11ILj32ELj16ELj4EEEvPfPhS2_S2_S2_4int2S3_$__cuda_sm3x_div_rn_noftz_f32"", "".nv.shared._ZN16Sn3DGPUAlgorithm14lc_sm_kernel22ILj16ELj4ELi9ELi13EEEvNS_9PtrStepSzIfEES2_S2_S2_S2_6float3i"", "".nv.info._ZN16Sn3DGPUAlgorithm40kernel_cost_aggregate_dagonal_ld2ru_fastILj1ELj4EEEvPhS1_S1_4int2iii"", "".nv.constant0._ZN16Sn3DGPUAlgorithm34kernel_sum_cost_aggregation_path_8EPtPhS1_S1_S1_S1_S1_S1_S1_4int2i"", ""line_code_rebuild: stereo_match error!"", "".nv.info._ZN16Sn3DGPUAlgorithm15lc_lcr_kernel31ENS_5PtrSzI6float3EES2_"", ""_ZN16Sn3DGPUAlgorithm34kernel_sum_cost_aggregation_path_4EPtPhS1_S1_S1_4int2i"", "".nv.shared._ZN16Sn3DGPUAlgorithm26kernel_subPix_match_refineILj16ELj8ELi9ELi13EEEvNS_9PtrStepSzIfEES2_S2_S2_S2_NS1_I6float3EEfiS3_NS_10IntrDeviceE"", "".text._ZN16Sn3DGPUAlgorithm14lc_lce_kernel4ILi5ELi10ELi200ELi5EEEvNS_9PtrStepSzIfEES2_NS1_IiEENS_5PtrSzI6float2EENS4_IiEENS4_IfEENS1_IS5_EE"", ""cudaDeviceGetAttribute"", ""cuD3D10ResourceGetMappedPitch_v2"", "".nv.constant0._ZN16Sn3DGPUAlgorithm15lc_lcr_kernel18ILi25ELi25ELi2EEEvNS_5PtrSzI7ushort2EENS1_I6float3EENS_9PtrStepSzIiEES5_f"", ""cuDevicePrimaryCtxSetFlags_v2"", "".nv.constant2._ZN16Sn3DGPUAlgorithm13lc_sm_kernel9ILj32ELj8ELj16EEEvPhS1_S1_4int2iii""]",0.6,string_analysis,2025-08-15 17:23:03
51,Sn3DRealtimeScan.dll,IntraoralScan/Bin/Sn3DRealtimeScan.dll,9862144,f4863b01a6f06c123c615ef87e5e58b5,usb_interface,"[""frame: track success,current frame index is"", ""stream: custreambatchmemop"", ""frame: ??0texturebasetrackframe@sn3d_tbt@sn3dalgorithm@@qeaa@hhh@z"", ""frame: sn3dalgorithm::fusion::fusiontrack::track_frame_and_featurealign_after_trackfailed"", ""frame: track failed with refer frame that residual ="", ""sync: cudamemcpyfromarrayasync"", ""frame: can not run this function because get_shift(oneframe, rt) == false"", ""frame: frames.size() != rts.size()"", ""buffer: cudad3d9mapvertexbuffer"", ""frame: integrate_tsdfvolume_cylinder_multi_frame_weight_parallel"", ""frame: high_resolution_fusion_delete_frame_point_through_tsdf_cloudwithweight"", ""resolution: run funtion ini_mulishiftlt_and_mulishiftltint() failed************ bacause muliresolution < 0"", ""depth: ?swap_in_data@depthimage@sn3dalgorithm@@ueaahxz"", ""frame: fusion_nonrigid_gpu_delete_points_through_tsdf failed, !allframe[frameid].is_legal()"", ""frame: get_shift(oneframe, rt) == false"", ""frame: sn3dalgorithm::fusion_all_frame_cylinder_process_with_weight"", ""frame: ?get_current_frame_id@sn3dalgorithm@@ya?aw4retval@1@peaxaeai@z"", ""sync: cudamemcpy2dtoarrayasync"", ""frame: feature_align_and_check false becasue currentframe.count_vaildnum() ="", ""sync: cudamemcpy2dasync_ptsz""]","[""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","[""Sn3DAlgorithm::Fusion::FusionHandleInsOrigin::get_result_tbb"", ""cudaErrorInvalidTextureBinding"", ""cuD3D9UnmapResources"", ""device doesn't have valid Grid license"", ""Sn3DAlgorithm::get_fusionTrack_handle"", ""cudaErrorInvalidAddressSpace"", "".?AV_Generic_error_category@std@@"", ""ref_cloud_sync_single_frame failed, data == nullptr"", ""cudaErrorInvalidValue"", ""fusion_nonrigid_delete_points failed because deformedCount > fieldCount"", ""cuD3D10GetDevices"", ""is_feature_aline_right success."", ""DebugTrackfailedFrameOfPartical"", ""DebugTrackfailedFrame"", ""cudaD3D9ResourceGetMappedPointer""]",0.6,string_analysis,2025-08-15 17:23:03
56,Sn3DSpeckleFusion.dll,IntraoralScan/Bin/Sn3DSpeckleFusion.dll,40804352,00f060dc3132c6e3198d4f9abd9dd570,usb_interface,"[""sync: shfl.sync.bfly.b32 \t%r238|%p8, %r236, %r163, %r234, %r237;"", ""stream: custreambatchmemop"", ""sync: shfl.sync.bfly.b32 \t%r73|%p6, %r71, %r72, %r62, %r38;"", ""sync: cudamemcpyfromarrayasync"", ""sync: shfl.sync.bfly.b32 \t%r1070|%p74, %r1068, %r1069, %r1073, %r1054;"", ""sync: shfl.sync.bfly.b32 \t%r108|%p6, %r106, %r107, %r97, %r78;"", ""buffer: cudad3d9mapvertexbuffer"", ""sync: shfl.sync.bfly.b32 \t%r102|%p7, %r100, %r101, %r87, %r64;"", ""sync: shfl.sync.bfly.b32 \t%r107|%p5, %r105, %r106, %r100, %r80;"", ""sync: shfl.sync.bfly.b32 \t%r361|%p16, %r359, %r98, %r84, %r60;"", ""sync: shfl.sync.bfly.b32 \t%r103|%p8, %r101, %r444, %r84, %r64;"", ""sync: shfl.sync.bfly.b32 \t%r121|%p13, %r119, %r120, %r115, %r30;"", ""sync: shfl.sync.bfly.b32 \t%r107|%p14, %r105, %r106, %r92, %r28;"", ""sync: shfl.sync.bfly.b32 \t%r84|%p5, %r82, %r83, %r77, %r57;"", ""sync: shfl.sync.bfly.b32 \t%r242|%p10, %r241, %r143, %r234, %r237;"", ""sync: cudamemcpy2dtoarrayasync"", ""sync: shfl.sync.bfly.b32 \t%r113|%p7, %r111, %r112, %r98, %r76;"", ""sync: shfl.sync.bfly.b32 \t%r87|%p8, %r85, %r86, %r76, %r54;"", ""sync: shfl.sync.bfly.b32 \t%r241|%p9, %r240, %r151, %r235, %r238;"", ""sync: shfl.sync.bfly.b32 \t%r247|%p16, %r245, %r1102, %r228, %r138;""]","[""Serial"", ""USB"", ""HID"", ""Camera"", ""SPI"", ""PCIe"", ""Ethernet""]","["".param .f32 _ZN13Sn3DAlgorithm17Sn3DSpeckleFusion24SpeckleDataTypeGPUKernel16init_edge_weightEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_NS3_IiEEf_param_3"", ""cudaErrorInvalidTextureBinding"", ""ld.param.u64 \t%rd3, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess14resolve_labelsEN16Sn3DGPUAlgorithm9PtrStepSzIiEE_param_0+8];"", ""ld.param.f32 \t%f519, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11ZnccProcess28zncc_multiPlan_refine_kernelILi5EEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IfEENS4_I6float3EES8_fiS7_6float2if_param_7+8];"", ""_ZNK16Sn3DGPUAlgorithm7Eigen333m00Ev"", ""ld.param.u64 \t%rd8, [_ZN16Sn3DGPUAlgorithm37kernel_cost_aggregate_right2left_implILj32ELj8ELj4EEEvPhS1_S1_4int2iii_param_2];"", "".text._ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11ZnccProcess28subPix_match_new_with_weightILt9ELt4ELt32ELt8ELt8EjEEvN16Sn3DGPUAlgorithm9PtrStepSzIhEES5_NS4_IfEENS4_I6float3EES8_S6_ftS7_NS3_10IntrDeviceE"", ""_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion24SpeckleDataTypeGPUKernel13delete_islandEN16Sn3DGPUAlgorithm9PtrStepSzIfEENS3_IiEEii"", ""ld.shared.f32 \t%f2, [_ZZN13Sn3DAlgorithm17Sn3DSpeckleFusion11CostCompute26kernel_zncc_cost_impl_halfILj512ELi612EEEvPhS3_S3_Pf4int2E18winDowWeightShared+4];"", ""ld.param.v2.u32 \t{%r22, %r23}, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion24SpeckleDataTypeGPUKernel18expand_edge_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEEiNS3_IiEES5__param_0+16];"", ""ld.param.u64 \t%rd3, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion13SpePreProcess22USM_and_pyramid_kernelEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_S4_S4_S4_S4__param_1];"", ""$_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion17MultiPlaneRebuild22intePolation_twoSampleEN16Sn3DGPUAlgorithm9PtrStepSzIfEES4_NS3_I6float3EES6_S6_S6_S5_NS2_10IntrDeviceEfS4_$__cuda_sm20_rcp_rn_f32_slowpath"", ""ld.param.u32 \t%r103, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion15CostAggregation42kernel_cost_aggregate_left2right_withGuideILi1024EEEvN16Sn3DGPUAlgorithm9PtrStepSzIfEEPhS6_S6_4int2S7_S7_iii_param_9];"", ""ld.param.u64 \t%rd7, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess13unique_filterILi5EEEvN16Sn3DGPUAlgorithm9PtrStepSzIfEENS4_I6float3EES7_NS4_IbEE_param_0+8];"", ""ld.param.v2.u32 \t{%r14, %r15}, [_ZN13Sn3DAlgorithm17Sn3DSpeckleFusion11DataProcess23depth_Trans_disp_kernelEN16Sn3DGPUAlgorithm9PtrStepSzItEENS3_IfEENS2_10IntrDeviceE6float3_param_1+16];""]",0.6,string_analysis,2025-08-15 17:23:03
64,UsbTreeModel.dll,IntraoralScan/Bin/UsbTreeModel.dll,32256,43c407c71f41a1d1078520ed375157a7,usb_interface,"[""frame: __cxxframehandler3"", ""buffer: malloc detail data buffer failed""]","[""Camera"", ""USB""]","[""?_Xlength_error@std@@YAXPEBD@Z"", ""SetupDiGetDeviceInterfaceDetailW"", ""get interface detail data failed"", ""CM_Get_Device_IDW"", ""'get usb host controller informations failed"", ""SetupDiEnumDeviceInterfaces"", ""SetupDiEnumDeviceInfo"", ""DeviceIoControl"", ""getHCDDeviceDesc Function CM_LOCATE_DEVNODE failed"", ""malloc detail data buffer failed""]",0.6,string_analysis,2025-08-15 17:23:03
65,VimbaC.dll,IntraoralScan/Bin/VimbaC.dll,598528,c9237ae2cb6a32c22bc2f89c669e564e,usb_interface,"[""gain: <intreg name=\""regchunkgainvalue\"">"", ""frame: <pvalue>regeventerrorframeid</pvalue>"", ""frame: regevent%sframeid"", ""frame: <intreg name=\""regeventerrorframeid\"">"", ""frame: <integer name=\""chunkacquisitionframecount\"" namespace=\""custom\"">"", ""frame: <intreg name=\""regeventoverflowframeid\"">"", ""frame: <pvalue>regeventoverflowframeid</pvalue>"", ""buffer: dsrevokebuffer"", ""frame: vmbframerevoke: input parameter pframe = pointer 0x%p"", ""frame: vmbcaptureframewait"", ""sync: <maskedintreg name=\""regchunksyncinlevels\"">"", ""frame: vmbcaptureframewait called"", ""frame: vmbframeannounce"", ""buffer: dsgetbufferchunkdata"", ""stream: <pislocked>devicereadonlyorstreaming</pislocked>"", ""stream: devopendatastream"", ""exposure: <tooltip>exposure duration, in microseconds.</tooltip>"", ""stream: persist streamable only features"", ""buffer: dsqueuebuffer"", ""sync: <tooltip>output levels of hardware sync outputs, for output(s) in gpo mode.</tooltip>""]","[""Ethernet"", ""Serial"", ""Camera"", ""USB""]","[""VmbCameraSettingsSave.log"", ""All messages will be logged (Info, Error, Warning, Debug, Trace)"", ""*** [E] Could not create device model string. Function failed...[error: %i]"", ""[W] Selector feature will be ignored due to fault during check...[error: %i, %s]"", ""*** [E] Could not load feature value of type float to device. Function failed...[%s=%f]"", ""*** [E] Bad Parameter. Invalid xml element node...[error: %i]"", ""*** [E] Bad Parameter. Empty list of feature objects provided...[error: %i]"", ""*** [E] Could not create feature object for selector. Function failed...[error: %i]"", ""[W] Internal settings struct was not set. Empty node will be returned...[error: %i]"", ""VmbCameraInfoQuery: Input Parameter idString = Pointer 0x%p to Char (%c%c%c...)"", ""*** [E] Could not retrieve affected feature name from <Selector> node...[error: %i]"", ""*** [E] Could not retrieve feature name from given feature object. Function failed...[error: %i]"", ""Error: empty tag."", ""<IntReg Name=\""RegEventErrorTimestamp\"">"", ""*** [E] Could not retrieve number of features from VimbaC. Function failed...[error: %i]""]",0.6,string_analysis,2025-08-15 17:23:03
